"Record_number","Study_number","Author","Site_name","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","TAIR1","TAIR2","TAIR3","TAIR4","TAIR5","TAIR6","TAIR7","TAIR8","TAIR9","TAIR10","TAIR11","TAIR12","Rs1","Rs2","Rs3","Rs4","Rs5","Rs6","Rs7","Rs8","Rs9","Rs10","Rs11","Rs12","Rs_bahn_Jan","Rs_bahn_Feb","Rs_bahn_Mar","Rs_bahn_Apr","Rs_bahn_May","Rs_bahn_Jun","Rs_bahn_Jul","Rs_bahn_Aug","Rs_bahn_Sep","Rs_bahn_Oct","Rs_bahn_Nov","Rs_bahn_Dec"
5844,7704,"Zhou","Caijiachuan",1,36.27,110.73,1040,"None","",NA,NA,"Populus davidiana","Temperate","Forest","Natural",10,579.5,1724,NA,NA,"IRGA",30,0.6,"",395.0454545,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.4,10,0.63,0.05,0,NA,NA,"",2.52,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",-7.6,-4.8,6.8,11.9,17.5,20.5,22.9,21.2,16,10.2,2.9,-3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.482657242453,225.028636116104,403.170546902944,520.993031140103,690.384484099889,802.762308470326,905.698677998044,831.513609355207,640.240358326047,478.318900420381,331.393557892097,235.443428457035
5877,8334,"Yan","Tianjiling National Park",1,28.11,113.03,NA,"None","",NA,24,"Cinnamomum camphora","Subtropical","Forest","Managed",17.2,1422,NA,NA,NA,"IRGA",14,1,"",1336,193,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",NA,NA,NA,0.38,5,0.9282,0.0701,0,NA,NA,"",NA,28.25,113.25,1416.64,17.47,898.5,17.54,2011,224.606,0.513,-2.307,17.3,"",1,"Table II",2.1,8.4,10.8,18.6,22.4,25.7,29.7,27.8,24.1,18.4,15.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.364334766245,764.455225911319,905.341257881322,1568.76594214941,2050.54936089173,2587.48644562673,3430.14001200969,3000.23870600985,2311.55684447475,1546.80819407349,1278.77363393388,682.933706855334
5878,8334,"Yan","Tianjiling National Park",1,28.11,113.03,NA,"None","",NA,24,"Liquidambar acalycina","Subtropical","Forest","Managed",17.2,1422,NA,NA,NA,"IRGA",14,1,"",621,79,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",NA,NA,NA,0.38,5,0.862,0.0515,0,NA,NA,"",NA,28.25,113.25,1416.64,17.47,898.5,17.54,2011,224.606,0.513,-2.307,17.4,"",1,"Table II",2.1,8.4,10.8,18.6,22.4,25.7,29.7,27.8,24.1,18.4,15.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.679198474133,606.490005001245,686.739948438531,1028.46725241819,1252.10529360616,1485.41485884694,1827.23975845274,1656.03817704105,1367.31524156015,1017.87179233579,885.071451978901,558.270319401418
5879,8334,"Yan","Tianjiling National Park",1,28.11,113.03,NA,"None","",NA,24,"Pinus massoniana","Subtropical","Forest","Managed",17.2,1422,NA,NA,NA,"IRGA",14,1,"",746,68,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",NA,NA,NA,0.38,5,0.862,0.0515,0,NA,NA,"",NA,28.25,113.25,1416.64,17.47,898.5,17.54,2011,224.606,0.513,-2.307,17.9,"",1,"Table II",2.1,8.4,10.8,18.6,22.4,25.7,29.7,27.8,24.1,18.4,15.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.679198474133,606.490005001245,686.739948438531,1028.46725241819,1252.10529360616,1485.41485884694,1827.23975845274,1656.03817704105,1367.31524156015,1017.87179233579,885.071451978901,558.270319401418
5880,8334,"Yan","Tianjiling National Park",1,28.11,113.03,NA,"None","",NA,24,"Cinnamomum camphora; Pinus massoniana","Subtropical","Forest","Managed",17.2,1422,NA,NA,NA,"IRGA",14,1,"",904,102,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",NA,NA,NA,0.38,5,0.862,0.0515,0,NA,NA,"",NA,28.25,113.25,1416.64,17.47,898.5,17.54,2011,224.606,0.513,-2.307,16.8,"",1,"Table II",2.1,8.4,10.8,18.6,22.4,25.7,29.7,27.8,24.1,18.4,15.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.679198474133,606.490005001245,686.739948438531,1028.46725241819,1252.10529360616,1485.41485884694,1827.23975845274,1656.03817704105,1367.31524156015,1017.87179233579,885.071451978901,558.270319401418
5881,8334,"Yan","Tianjiling National Park",1,28.11,113.03,NA,"None","",NA,24,"Pinus elliottii","Subtropical","Forest","Managed",17.2,1422,NA,NA,NA,"IRGA",14,0.58,"",579,95,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",NA,NA,NA,0.38,5,0.862,0.0515,0,NA,NA,"",NA,28.25,113.25,1416.64,17.47,898.5,17.54,2011,224.606,0.513,-2.307,21,"",1,"Table II",2.1,8.4,10.8,18.6,22.4,25.7,29.7,27.8,24.1,18.4,15.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.679198474133,606.490005001245,686.739948438531,1028.46725241819,1252.10529360616,1485.41485884694,1827.23975845274,1656.03817704105,1367.31524156015,1017.87179233579,885.071451978901,558.270319401418
5882,8382,"Graham","University of Canterbury Cass Field Station",2,-43.03,171.75,590,"None","",NA,1,"Festuca novae-zelandiae; Poa cita; Chionochloa rigida; Chionochloa flavescens","Temperate","Grassland","Managed",NA,NA,NA,NA,NA,"IRGA",21,1,"Exclusion",363,34,NA,NA,NA,"","R10 (L&T), R=a exp(b((1/c)-(1/(T-d))), T in K","Positive","umol CO2/m2/s",NA,NA,NA,NA,5,0.995,250.96,56.2,227.13,NA,"Positive",0.77,-43.25,171.75,873,8.17,899.7,8.6,2010,140.773,0.423,0.19,9.25,"",1,"Figure 1",12.9,13.6,11.9,10.1,5.9,3.1,1.7,4.2,6.4,7.7,11.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.952275070442,586.722778554439,518.187987484661,450.615540464669,313.223503119831,237.436152707394,204.220230512492,265.711548524893,328.08424285888,368.614375729098,514.298529494592,599.28721371614
5915,8866,"Kong","",1,37.44,127.9,NA,"None","",NA,NA,"Quercus acutissima","Temperate","Forest","Unmanaged",12.8,1571.6,NA,NA,NA,"IRGA",30,1,"Exclusion",582,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/day",NA,NA,NA,0.726,10,0.2627,0.1187,0,NA,NA,"",NA,37.25,127.75,1234.79,11.5,744.6,11.88,2014,252.54,0.659,-1.941,15,"",1,"Rs_Ts_Relationship",-2.5,0.8,6.8,12.9,18.1,22.5,25.9,23.1,19.9,12.7,6.5,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.064218013143,126.119732197002,258.082058686401,534.460362314378,994.092902209168,1680.64172272738,2521.70442064141,1805.39659215223,1232.30838993632,521.854792175882,249.005577864553,70.2781478622901
5916,8887,"Rong","Guyuan National Grassland Ecosystem Research Station-UG",1,41.77,115.68,1380,"None","",NA,NA,"Leymus chinensis; Stipa krylovii; Cleistogenes chinensis; Phragmites communis; Carex duriuscula; Taraxacum mongolicum; Artemisia frigid; Polygonum sibiricum","Temperate","Grassland","Unmanaged",1,400,NA,NA,NA,"IRGA",5,1,"",1670,220,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg C/m2/hr",-15,25,NA,0.54,6,162,0.081,0,NA,NA,"None",8.43,41.75,115.75,425.4,3.58,549,3.83,2013,82.079,0.769,1.506,6.87,"",1,"Figure 2",-15.8,-12.4,-2.5,3.5,14.6,17.1,20.3,19.2,12.3,4.9,-3.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.43801306282,627.111071138274,1404.38383207987,2289.24725268968,5652.95373162777,6929.38935330488,8992.32443507062,8221.8087949878,4687.37241556406,2565.71043482216,1263.30339582982,674.800662129899
5917,8887,"Rong","Guyuan National Grassland Ecosystem Research Station-MG",1,41.77,115.68,1380,"None","",NA,NA,"Leymus chinensis; Stipa krylovii; Cleistogenes chinensis; Phragmites communis; Carex duriuscula; Taraxacum mongolicum; Artemisia frigid; Polygonum sibiricum","Temperate","Grassland","Unmanaged",1,400,NA,NA,NA,"IRGA",5,1,"",1570,84,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg C/m2/hr",-15,25,NA,0.71,6,112,0.076,0,NA,NA,"None",5.544,41.75,115.75,425.4,3.58,549,3.83,2013,82.079,0.769,1.506,6.87,"",1,"Figure 2",-15.8,-12.4,-2.5,3.5,14.6,17.1,20.3,19.2,12.3,4.9,-3.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.161466632189,460.52534015053,981.253505576914,1551.98997552397,3624.41683648179,4387.32368693495,5602.61068395792,5150.95040685945,3040.2795933039,1727.21886536229,888.466836519458,493.309734588683
5918,8887,"Rong","Guyuan National Grassland Ecosystem Research Station-PP",1,41.77,115.68,1380,"None","",NA,NA,"Leymus chinensis","Temperate","Grassland","Managed",1,400,NA,NA,NA,"IRGA",5,1,"",2480,58,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg C/m2/hr",-15,25,NA,0.52,6,65,0.102,0,NA,NA,"None",4.173,41.75,115.75,425.4,3.58,549,3.83,2013,82.079,0.769,1.506,6.87,"",1,"Figure 2",-15.8,-12.4,-2.5,3.5,14.6,17.1,20.3,19.2,12.3,4.9,-3.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.979535154167,192.7081980535,531.886455795003,984.107203343864,3071.891324817,3969.62026354239,5511.47894722525,4923.53672411888,2426.4434844653,1136.04243984947,465.500884864466,211.340977786384
3958,5441,"Tian","Tianjiling Forestry Park",1,28.10833333,113.025,100,"None","",NA,31,"Cinnamomum camphora","Subtropical","Forest","Unmanaged",17.2,1456,NA,NA,NA,"IRGA",NA,NA,"",989,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",3,30,NA,0.93,5,0.1598,0.1377,0,NA,NA,"Mixed",0.633286568,28.25,113.25,1416.64,17.47,1314.8,18.28,2006,224.606,0.513,-0.453,17.84,"",NA,"MGRsD",5.3,5.3,12.3,19.4,23.2,26.9,30,29.9,24.2,21.4,14.2,7.2,0.245,0.525,1.334,1.696,2.819,4.053,4.386,4.119,2.788,2.068,1.092,0.721,150.21538302579,150.21538302579,395.905367222208,1057.98837964446,1790.42845948902,2988.27470778095,4589.95994774534,4526.85274632434,2056.2800184288,1395.5052136797,515.026323543982,195.412547706386
3959,5441,"Tian","Tianjiling Forestry Park",1,28.10833333,113.025,100,"None","",NA,21,"Liquidambar formosana","Subtropical","Forest","Unmanaged",17.2,1456,NA,NA,NA,"IRGA",NA,NA,"",529,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",3,30,NA,0.93,5,0.2177,0.0962,0,NA,NA,"Mixed",0.569704593,28.25,113.25,1416.64,17.47,1314.8,18.28,2006,224.606,0.513,-0.453,17.84,"",NA,"MGRsD",5.3,5.3,12.3,19.4,23.2,26.9,30,29.9,24.2,21.4,14.2,7.2,0.245,0.525,1.334,1.696,2.819,4.053,4.386,4.119,2.788,2.068,1.092,0.721,164.316921068336,164.316921068336,323.3817030142,642.612357259099,928.040803020732,1327.34737743836,1791.42767474776,1774.18460090761,1022.28457445684,779.755677461537,388.619369724572,197.465526668511
4026,5594,"Wickland","Donnelly Flats-WD",1,63.88333333,-145.7333333,NA,"None","",NA,90,"Picea mariana","Boreal","Forest","Natural",NA,NA,NA,NA,NA,"IRGA",10,0.5,"",287,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mmol CO2/m2/hr",-6,7,NA,0.66,5,2.53,0.189,0,NA,NA,"",NA,63.75,-145.75,281.82,-3.61,211.8,-2.47,2003,72.588,1.25,-0.965,-0.97,"TAIR_6",0.5,"MGRsD and TAIR_Del",-16.4,-9.1,-13.4,-1.2,6,13.2,13.6,11.1,2,-1.1,-14.7,-19.6,NA,NA,NA,NA,1.595,2.424,2.957,2.46,1.166,0.813,NA,NA,14.1695752274587,56.7268393774645,25.0571414910224,254.527833736597,999.803256736924,3927.29760634438,4237.44205120172,2635.06617987608,467.5358902464,259.410631592033,19.5726287201954,7.71395600391681
4027,5594,"Wickland","Donnelly Flats-MD",1,63.88333333,-145.7333333,NA,"None","",NA,90,"Picea mariana","Boreal","Forest","Natural",NA,NA,NA,NA,NA,"IRGA",10,0.5,"",241,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mmol CO2/m2/hr",-11,11,NA,0.68,5,1.66,0.144,0,NA,NA,"",1.946209738,63.75,-145.75,281.82,-3.61,211.8,-2.47,2003,72.588,1.25,-0.965,-0.97,"TAIR_6",0.5,"MGRsD and TAIR_Del",-16.4,-9.1,-13.4,-1.2,6,13.2,13.6,11.1,2,-1.1,-14.7,-19.6,NA,NA,NA,NA,1.595,2.424,2.957,2.46,1.166,0.813,NA,NA,19.4803254861536,56.0520927942533,30.0763096428504,175.9191521667,498.908766719184,1414.91107957018,1499.26910770464,1043.97310520158,279.586813382367,178.484593542705,24.9164175811503,12.2572388232371
4028,5594,"Wickland","Tanana River-PD",1,64.7,-148.3166667,NA,"None","",NA,130,"Picea mariana","Boreal","Forest","Natural",NA,NA,NA,NA,NA,"IRGA",10,0.5,"",377,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mmol CO2/m2/hr",-11,12,NA,0.87,5,2.98,0.134,0,NA,NA,"",3.161319346,64.75,-148.25,290.51,-2.84,306.7,-1.77,2003,82.889,1.246,0.195,-0.87,"TAIR_6",0.5,"MGRsD and TAIR_Del",-19.7,-11.8,-13,0.6,8.6,15.7,15.6,13,4.9,0,-12.3,-22.8,NA,NA,NA,NA,1.46,2.547,4.455,2.705,0.529,NA,NA,NA,26.5218254453165,76.8829730890718,65.4061385532199,408.649195682095,1200.68304226357,3124.98085492724,3083.16231757061,2172.05654804939,729.360815754464,376.916212873825,71.8745785701466,17.4671999857569
4044,5640,"Bond-Lamberty","Boreal Soil and Air Warming Experiment",1,55.883,-98.333,NA,"None","",NA,15,"Picea mariana","Boreal","Forest","Managed",NA,510,NA,NA,NA,"IRGA",15,0.67,"Exclusion",293,208,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",-1,23,NA,NA,2,1.292,1.837,10,NA,NA,"None",1.292,55.75,-98.25,507.6,-3.16,479.4,-3.35,2008,66.442,1.236,-0.424,-0.5,"TAIR_6",0.5,"MGRsD and TAIR_Del",-22.2,-24,-15.9,-2.9,4.7,13.9,16,17,6.8,2.7,-9.2,-27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3405642554069,73.7594171978416,121.03224990241,267.97671318267,426.485154890441,748.507983639422,851.057414191768,904.716256591699,484.915807240185,377.395614944014,182.309704963445,61.0241191521902
4095,5538,"Sanderman","Caspar Creek",1,39.4,-123.77,NA,"None","",NA,100,"Pseudotsuga menziesii","Temperate","Forest","Natural",NA,NA,NA,NA,1400,"IRGA",90,1,"",571,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/day",10,25,NA,0.46,5,1.61,0.032221929,0,NA,NA,"Positive",NA,39.25,-123.75,961.4,12.07,885.5,11.86,2005,273.041,0.478,-0.278,12.47,"TAIR_8",0.25,"MGRsD and TAIR_Del",8.5,10.5,10.9,10.4,13.1,12.9,15.4,14.5,13.1,12.4,10.6,10,1.17,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,934.387417492977,996.932436583116,1009.93512178451,993.708007236611,1084.54130067719,1077.5370717779,1168.43794414473,1134.86242443243,1084.54130067719,1060.22376410478,1000.16732870595,980.914242447667
4096,5526,"Dhital","Takayama Experimental Field Station",1,36.13333333,137.4166667,1342,"None","",95,95,"Zoysia japonica","Temperate","Grassland","Managed",7.2,2056,NA,NA,NA,"IRGA",30,0.5,"Extraction",1121,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",10,25,NA,0.834,5,233.8,0.073,0,NA,NA,"None",3.062839937,36.25,137.25,1815.37,10.01,1573.5,10.55,2007,225.84,0.538,-1.071,12.4,"TAIR_6",0.5,"MGRsD and TAIR_Del",-0.9,0.5,0.8,7.7,13.9,18.4,21,24.2,21.3,12.6,5.5,1.6,NA,NA,NA,NA,3.901,7.173,7.38,9.63,8.067,5.073,NA,NA,631.0873641712,699.381369524816,714.951312862947,1186.3473673072,1869.97149511331,2601.78328169367,3148.80182510673,3982.39520067012,3218.90187085606,1699.80022167605,1009.45633878174,758.186810009049
4097,5526,"Dhital","Takayama Experimental Field Station",1,36.13333333,137.4166667,1342,"None","",95,95,"Zoysia japonica","Temperate","Grassland","Managed",7.2,2056,NA,NA,NA,"IRGA",30,0.5,"Extraction",1214,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",10,25,NA,0.863,5,161.7,0.092,0,NA,NA,"None",2.561567273,36.25,137.25,1815.37,10.01,1591.4,10.22,2008,225.84,0.538,-0.992,11.58,"TAIR_6",0.5,"MGRsD and TAIR_Del",-2.7,-3.5,1.9,9.2,14.5,17.8,23.6,23.1,19,12.7,5.5,1.5,NA,NA,NA,NA,3.46,7.18,9.187,9.113,4.229,4.025,NA,NA,362.506838265457,336.650701345723,554.756133618779,1089.80630576274,1779.32311465315,2414.45227301104,4128.6641294675,3942.06816007418,2697.88631280237,1506.42422454453,773.957605084826,534.605931202082
4098,5524,"Lee","Gwangeung Forest",1,38.23333333,127.2666667,NA,"None","",NA,NA,"Abies holophylla","Temperate","Forest","Managed",11.3,1365,NA,NA,NA,"IRGA",30,1,"Exclusion",781,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,23,12,0.8,12,41.05,0.147,0,NA,NA,"None",1.127121859,38.25,127.25,1398.81,9.76,1394.7,8.61,2005,220.144,0.669,-0.019,11.243,"",1,"MGRsD",-8.5,-7.1,-0.1,9.2,13.7,20.7,23.9,23.8,19.5,11.4,4.8,-8,0.444,0.398,0.771,1.329,2.12,2.632,5.701,3.796,2.132,1.241,0.684,0.359,33.3875249989325,41.0624322856209,115.543865667259,456.748352016514,888.206878539697,2499.28829215174,4010.62130494179,3951.78267885333,2093.11512808929,632.246245481127,238.373761231863,35.9482076862489
4099,5524,"Lee","Gwangeung Forest",1,38.23333333,127.2666667,NA,"None","",NA,NA,"Quercus spp.","Temperate","Forest","Managed",11.3,1365,NA,NA,NA,"IRGA",30,1,"Exclusion",740,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,23,12,0.72,12,43.33,0.129,0,NA,NA,"Positive",0.993741423,38.25,127.25,1398.81,9.76,1394.7,8.61,2005,220.144,0.669,-0.019,11.243,"",1,"MGRsD",-8.5,-7.1,-0.1,9.2,13.7,20.7,23.9,23.8,19.5,11.4,4.8,-8,0.444,0.398,0.771,1.329,2.12,2.632,5.701,3.796,2.132,1.241,0.684,0.359,41.114251811529,49.3002948026056,122.217990882617,408.292831325112,731.882030752651,1814.37355942446,2747.71424335148,2712.30742734051,1552.86923925719,543.1128693191,230.74647587831,43.8687894513183
4100,5524,"Lee","Gwangeung Forest",2,38.23333333,127.2666667,NA,"None","",NA,NA,"Abies holophylla","Temperate","Forest","Managed",11.3,1365,NA,NA,NA,"IRGA",30,1,"Exclusion",608,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,23,13,0.93,12,56.63,0.125,0,NA,NA,"None",1.247841677,38.25,127.25,1398.81,9.76,1541.6,9.98,2006,220.144,0.669,0.649,11.243,"",1,"MGRsD",-6.2,-4.2,1.5,8.3,15.9,19.9,22.5,26.1,18.7,14.7,5.5,-3,0.314,0.5,0.734,1.292,2.223,3.897,3.758,4.084,1.389,1.343,0.647,0.461,74.3460177680081,95.5911374109066,195.669617282211,459.903925864473,1195.29418125697,1976.03503982027,2739.69700418489,4307.15387376511,1699.41203907439,1027.96624600767,323.476869578055,111.151052644718
4101,5524,"Lee","Gwangeung Forest",2,38.23333333,127.2666667,NA,"None","",NA,NA,"Quercus spp.","Temperate","Forest","Managed",11.3,1365,NA,NA,NA,"IRGA",30,1,"Exclusion",584,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,23,13,0.91,12,50.77,0.117,0,NA,NA,"Positive",1.032705595,38.25,127.25,1398.81,9.76,1541.6,9.98,2006,220.144,0.669,0.649,11.243,"",1,"MGRsD",-6.2,-4.2,1.5,8.3,15.9,19.9,22.5,26.1,18.7,14.7,5.5,-3,0.314,0.5,0.734,1.292,2.223,3.897,3.758,4.084,1.389,1.343,0.647,0.461,70.0195746020592,88.5917235978062,173.216057077432,385.459427152724,942.407357565218,1508.641445901,2048.38611300541,3128.41567145557,1310.03175994017,818.341278218297,277.290834695635,102.022828812609
4102,5522,"Yashiro","",1,36.13333333,137.3666667,800,"None","",40,40,"Cryptomeria japonica","Temperate","Forest","Managed",10.6,1734,NA,NA,NA,"IRGA",60,0.33,"Extraction",690,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",NA,NA,NA,NA,5,116.78,0.08,0,NA,NA,"",1.640774429,36.25,137.25,1815.37,10.01,2058.1,10.06,2006,225.84,0.538,1.075,9.154,"",0.33,"MGRsD",-4,-1.7,-0.2,7,14.5,18.7,21.8,24.4,18.6,13.7,6.8,1.1,0.847,0.758,0.816,0.948,1.935,2.509,3.438,4.027,2.994,2.182,1.399,1.014,243.191286149708,292.610367261357,330.13112349797,589.102574929876,1076.89838156992,1509.68261575345,1937.19033135141,2387.77469079676,1497.58863887546,1009.78702319282,579.701849899788,366.519424335549
4103,5522,"Yashiro","",1,36.13333333,137.3666667,800,"None","",40,40,"Cryptomeria japonica","Temperate","Forest","Managed",10.6,1734,NA,NA,NA,"IRGA",60,0.33,"Extraction",680,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",NA,NA,NA,NA,5,116.78,0.08,0,NA,NA,"",1.640774429,36.25,137.25,1815.37,10.01,1573.5,10.55,2007,225.84,0.538,-1.071,9.154,"",0.33,"MGRsD",-0.9,0.5,0.8,7.7,13.9,18.4,21,24.2,21.3,12.6,5.5,1.6,0.881,0.776,0.864,1.099,1.659,2.351,3.25,3.677,3.322,2.141,1.299,0.974,312.057516780116,349.251509230035,357.781304865576,623.221952554933,1026.16221700258,1473.69056135657,1816.466336593,2349.6712869801,1860.83002929153,924.284125471308,522.148651052289,381.559773809989
4104,5521,"Noh","Gwangeung Forest",2,37.78361111,127.1769444,430,"None","",NA,70,"Pinus densiflora","Temperate","Forest","Natural",11.3,1518,NA,NA,NA,"IRGA",30,1,"",621,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",2,23,NA,0.77,12,55.636,0.124,0,NA,NA,"Mixed",1.213740598,37.75,127.25,1470.91,9.38,1466.4,9.61,2008,272.708,0.536,-0.017,9.901,"",1,"MGRsD",-6.3,-4.8,4.1,11,14.6,19,23.1,22.4,18.1,12.3,4.1,-2.3,0.15,0.274,0.477,0.844,1.368,3.03,6.074,4.647,2.009,1.224,0.746,NA,72.5802320598929,87.505093148225,265.404861424033,627.332484928717,982.683641826466,1700.76508546888,2835.51494772865,2598.55322985462,1520.25116310974,737.707318896408,265.404861424033,119.506528189212
4105,5521,"Noh","Gwangeung Forest",2,37.78361111,127.1769444,430,"None","",NA,70,"Pinus densiflora","Temperate","Forest","Natural",11.3,1518,NA,NA,NA,"IRGA",30,1,"",745,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",2,23,NA,0.8,12,58.26,0.133,0,NA,NA,"Mixed",1.390679216,37.75,127.25,1470.91,9.38,1466.4,9.61,2008,272.708,0.536,-0.017,9.901,"",1,"MGRsD",-6.3,-4.8,4.1,11,14.6,19,23.1,22.4,18.1,12.3,4.1,-2.3,0.15,0.274,0.477,0.844,1.368,3.03,6.074,4.647,2.009,1.224,0.746,NA,71.809771302899,87.7593015558104,288.498485787538,725.851477437883,1174.65637542931,2115.59424170957,3660.42901728848,3333.34938022612,1875.71394644035,863.659917544238,288.498485787538,122.595872600984
4106,5521,"Noh","Gwangeung Forest",2,37.78361111,127.1769444,430,"None","",NA,70,"Pinus densiflora","Temperate","Forest","Natural",11.3,1518,NA,NA,NA,"IRGA",30,1,"",696,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",2,23,NA,0.8,12,59.64,0.128,0,NA,NA,"Mixed",1.354189351,37.75,127.25,1470.91,9.38,1466.4,9.61,2008,272.708,0.536,-0.017,9.901,"",1,"MGRsD",-6.3,-4.8,4.1,11,14.6,19,23.1,22.4,18.1,12.3,4.1,-2.3,0.15,0.274,0.477,0.844,1.368,3.03,6.074,4.647,2.009,1.224,0.746,NA,75.8856660686928,92.0438057991847,289.344000591593,703.160781763212,1117.52745421566,1968.67336030414,3336.73843939079,3049.29365335533,1753.36678138413,831.211382473985,289.344000591593,126.975304363177
4107,5520,"Ohtsuka","Takayama Forest Research Station",1,36.12,137.3833333,1160,"None","",NA,18,"Betula platyphylla; Castanea crenata; Quercus crispula","Temperate","Forest","Unmanaged",7.3,2400,NA,NA,NA,"IRGA",30,1,"Extraction",655,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/hr",5,24,NA,0.66,1,0.0252,0.0971,0,NA,NA,"",1.540340505,36.25,137.25,1815.37,10.01,1915.3,9.87,2005,225.84,0.538,0.442,9.73,"TAIR_2",0.83,"MGRsD and TAIR_Del",-2.8,-2.3,-0.6,9.3,13.1,19.9,22.3,23,20.5,13.6,5.1,-2.7,NA,NA,NA,0.867,1.619,2.746,3.769,4.604,3.728,2.601,1.371,0.829,201.70351729447,211.793353796572,250.027879852738,657.242726547223,952.438834370914,1849.87139798862,2338.27747866918,2503.65477937937,1961.46320143959,1000.0827834996,436.169604587618,203.682277612656
