"Record_number","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Country","Region","Site_name","Study_midyear","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","Leaf_habit","Stage","Soil_type","Soil_drainage","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_interann_err","Rs_max","Rs_maxday","Rs_min","Rs_minday","Rlitter_annual","Ra_annual","Rh_annual","RC_annual","Rs_spring","Rs_summer","Rs_autumn","Rs_winter","Rs_growingseason","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Q10_0_10","Q10_5_15","Q10_10_20","Q10_0_20","Q10_other1","Q10_other1_temp_min","Q10_other1_temp_max","Q10_other2","Q10_other2_temp_min","Q10_other2_temp_max","GPP","ER","NEP","NPP","ANPP","BNPP","NPP_FR","TBCA","Litter_flux","Rootlitter_flux","TotDet_flux","Ndep","LAI","BA","C_veg_total","C_AG","C_BG","C_CR","C_FR","C_litter","C_soilmineral","C_soildepth","Notes","Lat_Adj","Long_Adj","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","mtr_out","Rs_TAIR_units","Rs_TAIR","Rs_annual_bahn","Rs_annual_bahn_err","labl","higherr","TAIR_LTM_dev","TAIR_dev"
1416,"00:00.0",4587,"Tang",NA,"","BBL","USA","Michigan","Sylvania Wilderness",2002,1,46.24,-89.35,542,"None","",NA,NA,"Acer saccharum; Tsuga canadensis","Temperate","Forest","Natural","Deciduous","Mature","Spodosols","Dry",NA,NA,NA,NA,NA,3.9,896,NA,4.3,928,"IRGA",25,0.5,"",742,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,20,NA,0.87,10,0.784,0.098,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.24,0.35,46.25,-89.25,774.29,3.85,899.1,3.79,2002,TRUE,1.19488953450785,1.19488953450785,545.15455868921,0.27,NA,FALSE,0.0499999999999998,0.45
1417,"00:00.0",4587,"Tang",NA,"","BBL","USA","Michigan","Sylvania Wilderness",2002,1,46.24,-89.35,542,"None","",NA,NA,"Tsuga canadensis","Temperate","Forest","Natural","Evergreen","Mature","Spodosols","Dry",NA,NA,NA,NA,NA,3.9,896,NA,4.3,928,"IRGA",25,0.5,"",629,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",4,19,NA,0.83,10,0.675,0.096,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,83.8,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.24,0.35,46.25,-89.25,774.29,3.85,899.1,3.79,2002,FALSE,1.01995388132874,1.01995388132874,464.944581412205,0.26,NA,FALSE,0.0499999999999998,0.45
1418,"00:00.0",4587,"Tang",NA,"","BBL","USA","Michigan","Sylvania Wilderness",2003,1,46.24,-89.35,542,"None","",NA,NA,"Acer saccharum; Tsuga canadensis","Temperate","Forest","Natural","Deciduous","Mature","Spodosols","Dry",NA,NA,NA,NA,NA,3.9,896,NA,3.6,537,"IRGA",25,0.5,"",707,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,20,NA,0.87,10,0.784,0.098,0,NA,NA,"",2.09,NA,2.66,2.66,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.24,0.35,46.25,-89.25,774.29,3.85,637.6,2.97,2003,TRUE,1.115668460445,1.115668460445,508.822334956818,0.28,NA,FALSE,0.0499999999999998,0.25
1419,"00:00.0",4587,"Tang",NA,"","BBL","USA","Michigan","Sylvania Wilderness",2003,1,46.24,-89.35,542,"None","",NA,NA,"Tsuga canadensis","Temperate","Forest","Natural","Evergreen","Mature","Spodosols","Dry",NA,NA,NA,NA,NA,3.9,896,NA,3.6,537,"IRGA",25,0.5,"",600,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",4,19,NA,0.83,10,0.675,0.096,0,NA,NA,"",1.76,NA,2.61,2.61,NA,NA,NA,NA,NA,NA,NA,NA,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,83.8,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.24,0.35,46.25,-89.25,774.29,3.85,637.6,2.97,2003,TRUE,0.953665223284227,0.953665223284227,434.569262221856,0.28,NA,FALSE,0.0499999999999998,0.25
1577,"00:00.0",4609,"Valentini",NA,"","BBL","Brazil","Mato Grosso","Sinop",2003,1,-11.41,-55.33,423,"None","",NA,NA,"Protium sagotianum; Dialium guianense; Hevea brasiliensis; Brosimum lactescens","Tropical","Forest","Natural","Evergreen","Mature","Sandy quartzarenic neosols","Dry",NA,NA,NA,NA,NA,24,2000,NA,NA,NA,"IRGA",30,1,"",2887,423,NA,NA,NA,NA,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,8.825,5.97,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/day",22,25,11,0.46,NA,0.02,0.25,0,NA,NA,"Mixed",NA,NA,NA,NA,NA,12.18,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,NA,NA,5,22.5,NA,NA,NA,NA,NA,285,NA,NA,"",0.41,0.33,-11.25,-55.25,1857.66,25.78,1848,26.23,2003,TRUE,14.0901644123965,13.5900505543413,6282.24380761341,1.18,NA,TRUE,1.78,NA
1578,"00:00.0",4614,"Vargas",NA,"","BBL","Mexico","Yucatan","El Eden Ecological Preserve",2006,1,21.21,-87.18,NA,"None","",NA,1,"Mix","Tropical","Forest","Natural","Evergreen","Aggrading","","Dry",0.61,NA,63,22,15,24.2,1650,NA,NA,NA,"Gradient",0.1,1,"",3821,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Mixed","umol CO2/m2/s",22,26,NA,0.58,8,34.88,-0.05,0,NA,NA,"Mixed",NA,NA,NA,NA,NA,0.6,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hurricane!",-0.21,0.18,21.25,-87.25,1487.79,26.51,1059.9,27.21,2006,TRUE,8.94785285504446,8.94785285504446,4126.9806837645,0.08,NA,FALSE,2.31,NA
1579,"00:00.0",4616,"Vargas",NA,"","BBL","USA","California","James San Jacinto Mountains Reserve",2006,1,33.81,-116.78,1640,"None","",NA,NA,"Quercus kelloggii; Calocedrus decurrens; Arctostaphylos pringlei; Pinus lambertiana","Mediterranean","Forest","Natural","Evergreen","Mature","","Dry",0.9,NA,NA,NA,NA,10.3,507,NA,NA,NA,"Gradient",0.1,1,"",1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",0,27,NA,0.35,8,1.396,0.049,0,NA,NA,"Negative",2.28,1.63,1.63,1.63,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.19,-0.22,33.75,-116.75,267.52,11.23,200.1,11.42,2006,FALSE,2.44291257163821,2.44291257163821,1118.8630923065,0.09,NA,FALSE,0.93,NA
1580,"00:00.0",4616,"Vargas",NA,"","BBL","USA","California","James San Jacinto Mountains Reserve",2006,1,33.81,-116.78,1640,"None","",NA,NA,"Eriogonum wrightii","Mediterranean","Savanna","Natural","Deciduous","Mature","","Dry",1.2,NA,NA,NA,NA,10.3,507,NA,NA,NA,"Gradient",0.1,1,"",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",0,27,NA,0.75,8,0.516,0.053,0,NA,NA,"Positive",0.88,1.7,1.7,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.19,-0.22,33.75,-116.75,267.52,11.23,200.1,11.42,2006,FALSE,0.945171852522675,0.945171852522675,430.678169782108,0.26,NA,FALSE,0.93,NA
1426,"00:00.0",4630,"Wang",NA,"","BBL","China","","Yanting Agro-ecological Station of Purple Soil",2005.5,2,31.27,105.47,500,"None","",30,30,"Alder cremastogyne; Cupressus funebris","Subtropical","Forest","Managed","Deciduous","Aggrading","Eutric Regosol","Dry",1.42,NA,40,42,18,17.3,826,NA,NA,NA,"IRGA",5,1,"",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,30,NA,0.36,5,89.081,0.07,0,NA,NA,"Positive",1.13,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,FALSE,302.610369322323,1.91041890349021,873.81807143359,0.45,NA,FALSE,0.859999999999999,NA
1427,"00:00.0",4630,"Wang",NA,"","BBL","China","","Yanting Agro-ecological Station of Purple Soil",2005.5,2,31.27,105.47,500,"None","",30,30,"Lolium multiflorum","Subtropical","Grassland","Managed","Deciduous","Aggrading","Eutric Regosol","Dry",1.52,NA,46,38,16,17.3,826,NA,NA,NA,"IRGA",5,1,"",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,30,NA,0.33,5,51.564,0.085,0,NA,NA,"Positive",0.76,2.34,2.34,2.34,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,FALSE,227.641894165249,1.43713309895335,656.329305860772,0.37,NA,FALSE,0.859999999999999,NA
1428,"00:00.0",4630,"Wang",NA,"","BBL","China","","Yanting Agro-ecological Station of Purple Soil",2005.5,2,31.27,105.47,500,"None","",30,30,"Zea mays; Triticum aestivum","Subtropical","Agriculture","Managed","Deciduous","Aggrading","Eutric Regosol","Dry",1.49,NA,46,35,19,17.3,826,NA,NA,NA,"IRGA",5,1,"",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,30,NA,0.31,5,39.351,0.094,0,NA,NA,"Positive",0.64,2.57,2.57,2.57,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,FALSE,203.303795009444,1.28348349069177,585.800738913797,0.3,NA,FALSE,0.859999999999999,NA
3794,"00:00.0",4756,"Brye",NA,"","BBL","USA","Wisconsin","",2002,1,43.07,-89.82,NA,"None","",NA,NA,"Bromus inermis; Phleum pratense; Medicago spp.","Temperate","Grassland","Managed","Deciduous","Mature","Lithic Hapludalf (silt loam)","Dry",1.39,NA,41,41,18,NA,NA,NA,NA,778,"IRGA",12,1,"",964,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)","Positive","umol CO2/m2/s",-4,28.4,NA,NA,10,-0.238,0.0439,0,0,NA,"",1.222624772,1.551155287,1.551155287,1.551155287,1.551155287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.5,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,296.5,240,NA,NA,117.5,NA,NA,"",-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,FALSE,1.18043144145086,1.18043144145086,538.522817921273,0.44,NA,FALSE,NA,NA
3795,"00:00.0",4756,"Brye",NA,"","BBL","USA","Wisconsin","",2002,1,43.07,-89.82,NA,"None","",NA,NA,"Andropogon gerardii; Panicum virgatum; Sorghastrum nutans","Temperate","Grassland","Managed","Deciduous","Mature","Lithic Hapludalf (silt loam)","Dry",1.34,NA,42,43,15,NA,NA,NA,NA,778,"IRGA",12,1,"",816,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)","Positive","umol CO2/m2/s",-4,28.4,NA,NA,10,-0.344,0.0469,0,0,NA,"",1.133148453,1.598394999,1.598394999,1.598394999,1.598394999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,393,332,NA,NA,173,NA,NA,"",-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,FALSE,1.09142043581595,1.09142043581595,497.704490741019,0.39,NA,FALSE,NA,NA
3796,"00:00.0",4756,"Brye",NA,"","BBL","USA","Wisconsin","",2002,1,43.07,-89.82,NA,"None","",NA,NA,"Glycine max","Temperate","Agriculture","Managed","Deciduous","Mature","Lithic Hapludalf (silt loam)","Dry",1.54,NA,44,43,13,NA,NA,NA,NA,778,"IRGA",12,1,"",798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)","Positive","umol CO2/m2/s",-4,28.4,NA,NA,10,-0.111,0.0298,0,0,NA,"",1.205627285,1.347161788,1.347161788,1.347161788,1.347161788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,182,35.5,NA,NA,82,NA,NA,"",-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,FALSE,1.17722503062569,1.17722503062569,537.052137875456,0.33,NA,FALSE,NA,NA
3788,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,2500,"None","",NA,NA,"Picea crassifolia; Iris ensat; Achnatherum inebrians","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.52,NA,NA,NA,NA,0.81,435,NA,NA,NA,"IRGA",15,0.58,"",638,NA,NA,4.736,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.816666667,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.75,NA,FALSE,6.54,NA
3789,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,2600,"None","",NA,NA,"Picea crassifolia; Potentilla spp.; Achnatherum inebrians","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.58,NA,NA,NA,NA,0.5,435,NA,NA,NA,"IRGA",15,0.58,"",582,NA,NA,4.468,NA,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646833333,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.72,NA,FALSE,6.23,NA
3790,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,2700,"None","",NA,NA,"Picea crassifolia; Carex spp.; Achnatherum inebrians","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.62,NA,NA,NA,NA,0.3,435,NA,NA,NA,"IRGA",15,0.58,"",574,NA,NA,4.162,NA,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.72,NA,FALSE,6.03,NA
3791,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,2800,"None","",NA,NA,"Picea crassifolia; Carex spp.; Iris ensat","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.65,NA,NA,NA,NA,-0.2,435,NA,NA,NA,"IRGA",15,0.58,"",539,NA,NA,3.857,NA,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.531666667,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.7,NA,FALSE,5.53,NA
3792,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,2900,"None","",NA,NA,"Picea crassifolia; Carex spp.; Stipa grandi","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.76,NA,NA,NA,NA,-0.4,435,NA,NA,NA,"IRGA",15,0.58,"",514,NA,NA,3.716,NA,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.69,NA,FALSE,5.33,NA
3793,"00:00.0",4768,"Chang",NA,"","BBL","China","Gansu","Xishui Forest Farm",2004.5,2,38,99,3000,"None","",NA,NA,"Picea crassifolia; Carex spp.; Stipa grandi","Boreal","Grassland","Managed","Mixed","Mature","Mountain grey cinnamon soil","Dry",0.76,NA,NA,NA,NA,-0.4,435,NA,NA,NA,"IRGA",15,0.58,"",468,NA,NA,3.654,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.256666667,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,18,20,0.801,10,0.6907,0.1235,0,NA,NA,"Positive",2.374888044,NA,NA,3.438378521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,TRUE,0.355411252275178,0.355411252275178,161.094028672686,0.66,NA,FALSE,5.33,NA
3757,"00:00.0",4825,"Fang",NA,"","BBL","China","Guangdong","Dinghushan Biosphere Reserve",2005.5,1,23.16666667,112.55,NA,"None","",NA,NA,"Castanopsis chinensis; Machilus chinensis; Schima superba; Cryptocarya chinensis; Syzygium rehderianum","Tropical","Forest","Natural","Evergreen","Mature","Oxisol","Dry",NA,22,NA,NA,NA,21,1927,NA,21.7,1880,"Gas chromatography",30,1,"",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg C/m2/hr",15,30,180,0.488,5,7.06,0.093,0,NA,NA,"Positive",NA,NA,NA,NA,NA,2.534509178,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.167,0.45,23.25,112.75,1715.28,21.99,1930.7,22.58,2006,FALSE,53.1195509433181,1.22961922692947,561.086381414818,0.1,NA,FALSE,0.989999999999998,0.289999999999999
3734,"00:00.0",4853,"Gaumont-Guay",NA,"","BBL","Canada","Saskatchewan","",2003,1,53.6,-106.2,NA,"None","",NA,84,"Pinus tremuloides","Boreal","Forest","Natural","Deciduous","Mature","Clay loam till","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.1,1,"",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",-15,18,305,0.87,2,3.9,3.2,10,NA,NA,"None",3.9,3.2,3.2,NA,NA,3.2,-15,18,NA,NA,NA,1062,959,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,420,170,NA,5530,NA,"",0.4,0.2,53.75,-106.25,466.77,-0.03,516.3,0.68,2003,FALSE,1.31906083983165,1.31906083983165,602.127660344205,0.27,NA,FALSE,NA,NA
3735,"00:00.0",4853,"Gaumont-Guay",NA,"","BBL","Canada","Saskatchewan","",2003,1,53.9,-105.1,NA,"None","",NA,124,"Picea mariana","Boreal","Forest","Natural","Evergreen","Mature","Sandy clay","Wet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.1,1,"",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",-5,16,215,0.47,2,2.6,2.5,10,NA,NA,"None",2.6,2.5,2.5,NA,NA,2.5,-5,16,NA,NA,NA,860,774,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,350,310,NA,39710,NA,"",0.1,0.1,53.75,-105.25,449.26,0.55,424.8,1.19,2003,FALSE,1.15981360892496,1.15981360892496,529.06644417869,0.07,NA,FALSE,NA,NA
3736,"00:00.0",4853,"Gaumont-Guay",NA,"","BBL","Canada","Saskatchewan","",2003,1,53.9,-104.6,NA,"None","",NA,74,"Pinus banksiana","Boreal","Forest","Natural","Evergreen","Mature","Fine sand","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.1,1,"",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",-15,18,300,0.56,2,1.9,3.2,10,NA,NA,"None",1.9,3.2,3.2,NA,NA,3.2,-15,18,NA,NA,NA,651,623,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,600,160,NA,2950,NA,"",0.1,-0.4,53.75,-104.75,450.28,0.46,393.5,1.15,2003,FALSE,0.678728163082528,0.678728163082528,308.717571106133,0.34,NA,FALSE,NA,NA
3581,"00:00.0",4915,"Kao",NA,"Q01","BBL","Taiwan","Nantou","Tartarchia Anpu",2004,1,23.48333333,120.8,2600,"None","",NA,NA,"Miscanthus transmorrisonensis","Temperate","Grassland","Unmanaged","Deciduous","Mature","Dystrudepts (loamy-silty)","Dry",NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,"IRGA",30,1,"",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,17,NA,0.7,10,0.915,2.82,10,NA,NA,"",0.915,NA,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Rs estimated from figure; Q10 and R10 are mean of two equations",-0.483,0.2,23.25,120.75,3094.43,16.56,3107.7,17.07,2004,TRUE,1.9043519442432,1.9043519442432,871.028107133541,0.64,NA,FALSE,NA,NA
3582,"00:00.0",4915,"Kao",NA,"Q01","BBL","Taiwan","Nantou","Tartarchia Anpu",2004,1,23.48333333,120.8,2600,"None","",NA,NA,"Tsuga chinensis","Temperate","Forest","Unmanaged","Evergreen","Mature","Dystrudepts (loamy-silty)","Dry",NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,"IRGA",30,1,"",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",1,15,NA,0.87,10,0.775,3.51,10,NA,NA,"",0.775,NA,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Rs estimated from figure",-0.483,0.2,23.25,120.75,3094.43,16.56,3107.7,17.07,2004,TRUE,1.88292852115709,1.88292852115709,861.176672947834,1.53,NA,TRUE,NA,NA
