Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI
1878,00:00.0,4383,Knohl,,,BBL,Germany,,National Park Hainich,2001,1,51.08,10.45,440,None,,,125,Fagus sylvatica,Temperate,Forest,Natural,Deciduous,Mature,Cambisols,Dry,,,4,56,40,8.4,899,,,,IRGA,30,1,,870,,11,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,17,15,0.67,5,1.13,0.085,0,,,,2.64,2.34,2.34,2.34,2.34,,,,,,,,1019,,,,,,,,,,,,,,,,,,,,,,-0.08,-0.45,51.25,10.25,783.33,6.88,852.4,7.18,2001,134.897,0.778,0.512
1879,00:00.0,4383,Knohl,,,BBL,Germany,,National Park Hainich,2002,1,51.08,10.45,440,None,,,125,Fagus sylvatica,Temperate,Forest,Natural,Deciduous,Mature,Cambisols,Dry,,,4,56,40,8.4,899,,,,IRGA,30,1,,876,,11,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,17,9,0.88,5,0.83,0.115,0,,,,2.62,3.16,3.16,3.16,3.16,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,-0.08,-0.45,51.25,10.25,783.33,6.88,930.4,7.71,2002,134.897,0.778,1.09
3168,00:00.0,4392,Kotroczo,,Q01,BBL,Hungary,,S??kfè?k?ßt DIRT Project,2002,1,48.5,20.77,330,None,,,,Quercus petraea; Quercus cerris,Temperate,Forest,Unmanaged,Deciduous,Mature,Brown forest soil,Dry,,,,,,,550,,,,Soda lime,30,1,,160,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-2,20,,,,30.223,0.1,0,,,,0.52,2.72,2.72,2.72,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rs estimated from figure; unclear if this is annual or seasonal,0.5,0.23,48.75,20.75,665.58,6.31,697.6,7.13,2002,104.918,0.743,0.305
3174,00:00.0,4392,Kotroczo,,Q01,BBL,Hungary,,S??kfè?k?ßt DIRT Project,2003,1,48.5,20.77,330,None,,,,Quercus petraea; Quercus cerris,Temperate,Forest,Unmanaged,Deciduous,Mature,Brown forest soil,Dry,,,,,,,550,,,,Soda lime,30,1,,139,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-2,20,,,,30.223,0.1,0,,,,0.52,2.72,2.72,2.72,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rs estimated from figure; unclear if this is annual or seasonal,0.5,0.23,48.75,20.75,665.58,6.31,478.1,6.53,2003,104.918,0.743,-1.787
3180,00:00.0,4392,Kotroczo,,Q01,BBL,Hungary,,S??kfè?k?ßt DIRT Project,2004,1,48.5,20.77,330,None,,,,Quercus petraea; Quercus cerris,Temperate,Forest,Unmanaged,Deciduous,Mature,Brown forest soil,Dry,,,,,,,550,,,,Soda lime,30,1,,139,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-2,20,,,,30.223,0.1,0,,,,0.52,2.72,2.72,2.72,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rs estimated from figure; unclear if this is annual or seasonal,0.5,0.23,48.75,20.75,665.58,6.31,725.4,6.33,2004,104.918,0.743,0.57
3186,00:00.0,4392,Kotroczo,,Q01,BBL,Hungary,,S??kfè?k?ßt DIRT Project,2005,1,48.5,20.77,330,None,,,,Quercus petraea; Quercus cerris,Temperate,Forest,Unmanaged,Deciduous,Mature,Brown forest soil,Dry,,,,,,,550,,,,Soda lime,30,1,,229,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-2,20,,,,30.223,0.1,0,,,,0.52,2.72,2.72,2.72,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rs estimated from figure; unclear if this is annual or seasonal,0.5,0.23,48.75,20.75,665.58,6.31,725.4,6.32,2005,104.918,0.743,0.57
1836,00:00.0,4459,Mo,,,BBL,China,Guangdong,Dinghushan Biosphere Reserve,2005.8,1,23.17,112.17,275,None,,,400,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis; Syzygium rehderianum,Tropical,Forest,Natural,Evergreen,Mature,Oxisol (lateritic red earth),Dry,0.98,13,,,,21,1927,,,,Gas chromatography,10,1,,604,26,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,15,25,158.5,0.61,5,8.9,0.094,0,,,Positive,,,,,,2.6,15,25,,,,,,,,,,,,,,,3.3,,26,,,,,,445,,,,-0.17,-0.17,23.25,112.25,1653.52,20.99,1838,21.53,2006,269.812,0.356,0.684
1407,00:00.0,4472,Nishimura,,,BBL,Japan,,National Institute for Agro-Environmental Sciences,2003,2.5,36.02,140.12,,None,,10,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,Gray lowland soils,Wet,,,,,,,,,,,IRGA,0.17,1,,416,76,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,2,20,,0.88,,0.516,0.172,0,,,,0.76,5.6,5.6,5.6,5.6,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,,-0.02,-0.12,36.25,140.25,1336.39,13.61,1469,13.31,2003,193.661,0.615,0.685
1416,00:00.0,4587,Tang,,,BBL,USA,Michigan,Sylvania Wilderness,2002,1,46.24,-89.35,542,None,,,,Acer saccharum; Tsuga canadensis,Temperate,Forest,Natural,Deciduous,Mature,Spodosols,Dry,,,,,,3.9,896,,4.3,928,IRGA,25,0.5,,742,,25,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,20,,0.87,10,0.784,0.098,0,,,,,,,,,,,,,,,,1027,,,,,,,,,,,4.1,33.1,,,,,,,,,,-0.24,0.35,46.25,-89.25,774.29,3.85,899.1,3.79,2002,139.123,0.946,0.897
1417,00:00.0,4587,Tang,,,BBL,USA,Michigan,Sylvania Wilderness,2002,1,46.24,-89.35,542,None,,,,Tsuga canadensis,Temperate,Forest,Natural,Evergreen,Mature,Spodosols,Dry,,,,,,3.9,896,,4.3,928,IRGA,25,0.5,,629,,21,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,4,19,,0.83,10,0.675,0.096,0,,,,,,,,,,,,,,,,935,,,,,,,,,,,3.8,83.8,,,,,,,,,,-0.24,0.35,46.25,-89.25,774.29,3.85,899.1,3.79,2002,139.123,0.946,0.897
1418,00:00.0,4587,Tang,,,BBL,USA,Michigan,Sylvania Wilderness,2003,1,46.24,-89.35,542,None,,,,Acer saccharum; Tsuga canadensis,Temperate,Forest,Natural,Deciduous,Mature,Spodosols,Dry,,,,,,3.9,896,,3.6,537,IRGA,25,0.5,,707,,25,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,20,,0.87,10,0.784,0.098,0,,,,2.09,,2.66,2.66,,,,,,,,,999,,,,,,,,,,,4.1,33.1,,,,,,,,,,-0.24,0.35,46.25,-89.25,774.29,3.85,637.6,2.97,2003,139.123,0.946,-0.983
1419,00:00.0,4587,Tang,,,BBL,USA,Michigan,Sylvania Wilderness,2003,1,46.24,-89.35,542,None,,,,Tsuga canadensis,Temperate,Forest,Natural,Evergreen,Mature,Spodosols,Dry,,,,,,3.9,896,,3.6,537,IRGA,25,0.5,,600,,21,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,4,19,,0.83,10,0.675,0.096,0,,,,1.76,,2.61,2.61,,,,,,,,,908,,,,,,,,,,,3.8,83.8,,,,,,,,,,-0.24,0.35,46.25,-89.25,774.29,3.85,637.6,2.97,2003,139.123,0.946,-0.983
1577,00:00.0,4609,Valentini,,,BBL,Brazil,Mato Grosso,Sinop,2003,1,-11.41,-55.33,423,None,,,,Protium sagotianum; Dialium guianense; Hevea brasiliensis; Brosimum lactescens,Tropical,Forest,Natural,Evergreen,Mature,Sandy quartzarenic neosols,Dry,,,,,,24,2000,,,,IRGA,30,1,,2887,423,,,,,,462,,,,,,,,,8.825,5.97,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,22,25,11,0.46,,0.02,0.25,0,,,Mixed,,,,,,12.18,22,25,,,,,,,,,,,,384,,,,5,22.5,,,,,,285,,,,0.41,0.33,-11.25,-55.25,1857.66,25.78,1848,26.23,2003,242.995,0.576,-0.04
1578,00:00.0,4614,Vargas,,,BBL,Mexico,Yucatan,El Eden Ecological Preserve,2006,1,21.21,-87.18,,None,,,1,Mix,Tropical,Forest,Natural,Evergreen,Aggrading,,Dry,0.61,,63,22,15,24.2,1650,,,,Gradient,0.1,1,,3821,822,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Mixed,umol CO2/m2/s,22,26,,0.58,8,34.88,-0.05,0,,,Mixed,,,,,,0.6,22,26,,,,,,,,,,,,,,,,,,,,,,,,,,Hurricane!,-0.21,0.18,21.25,-87.25,1487.79,26.51,1059.9,27.21,2006,679.317,0.624,-0.63
1579,00:00.0,4616,Vargas,,,BBL,USA,California,James San Jacinto Mountains Reserve,2006,1,33.81,-116.78,1640,None,,,,Quercus kelloggii; Calocedrus decurrens; Arctostaphylos pringlei; Pinus lambertiana,Mediterranean,Forest,Natural,Evergreen,Mature,,Dry,0.9,,,,,10.3,507,,,,Gradient,0.1,1,,1022,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,27,,0.35,8,1.396,0.049,0,,,Negative,2.28,1.63,1.63,1.63,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,-0.22,33.75,-116.75,267.52,11.23,200.1,11.42,2006,136.536,1.119,-0.494
1580,00:00.0,4616,Vargas,,,BBL,USA,California,James San Jacinto Mountains Reserve,2006,1,33.81,-116.78,1640,None,,,,Eriogonum wrightii,Mediterranean,Savanna,Natural,Deciduous,Mature,,Dry,1.2,,,,,10.3,507,,,,Gradient,0.1,1,,341,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,27,,0.75,8,0.516,0.053,0,,,Positive,0.88,1.7,1.7,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,-0.22,33.75,-116.75,267.52,11.23,200.1,11.42,2006,136.536,1.119,-0.494
1426,00:00.0,4630,Wang,,,BBL,China,,Yanting Agro-ecological Station of Purple Soil,2005.5,2,31.27,105.47,500,None,,30,30,Alder cremastogyne; Cupressus funebris,Subtropical,Forest,Managed,Deciduous,Aggrading,Eutric Regosol,Dry,1.42,,40,42,18,17.3,826,,,,IRGA,5,1,,602,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,30,,0.36,5,89.081,0.07,0,,,Positive,1.13,2,2,2,2,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,,-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,128.157,0.495,-1.86
1427,00:00.0,4630,Wang,,,BBL,China,,Yanting Agro-ecological Station of Purple Soil,2005.5,2,31.27,105.47,500,None,,30,30,Lolium multiflorum,Subtropical,Grassland,Managed,Deciduous,Aggrading,Eutric Regosol,Dry,1.52,,46,38,16,17.3,826,,,,IRGA,5,1,,480,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,30,,0.33,5,51.564,0.085,0,,,Positive,0.76,2.34,2.34,2.34,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,128.157,0.495,-1.86
1428,00:00.0,4630,Wang,,,BBL,China,,Yanting Agro-ecological Station of Purple Soil,2005.5,2,31.27,105.47,500,None,,30,30,Zea mays; Triticum aestivum,Subtropical,Agriculture,Managed,Deciduous,Aggrading,Eutric Regosol,Dry,1.49,,46,35,19,17.3,826,,,,IRGA,5,1,,452,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,30,,0.31,5,39.351,0.094,0,,,Positive,0.64,2.57,2.57,2.57,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,-0.47,31.25,105.25,931.18,16.44,692.8,17.47,2006,128.157,0.495,-1.86
3794,00:00.0,4756,Brye,,,BBL,USA,Wisconsin,,2002,1,43.07,-89.82,,None,,,,Bromus inermis; Phleum pratense; Medicago spp.,Temperate,Grassland,Managed,Deciduous,Mature,Lithic Hapludalf (silt loam),Dry,1.39,,41,41,18,,,,,778,IRGA,12,1,,964,23,,,,,,,,,,,,,,,,,,,"Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)",Positive,umol CO2/m2/s,-4,28.4,,,10,-0.238,0.0439,0,0,,,1.222624772,1.551155287,1.551155287,1.551155287,1.551155287,,,,,,,,,,,175.5,,,,,,,,2.4,,,296.5,240,,,117.5,,,,-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,142.551,0.846,-0.629
3795,00:00.0,4756,Brye,,,BBL,USA,Wisconsin,,2002,1,43.07,-89.82,,None,,,,Andropogon gerardii; Panicum virgatum; Sorghastrum nutans,Temperate,Grassland,Managed,Deciduous,Mature,Lithic Hapludalf (silt loam),Dry,1.34,,42,43,15,,,,,778,IRGA,12,1,,816,14,,,,,,,,,,,,,,,,,,,"Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)",Positive,umol CO2/m2/s,-4,28.4,,,10,-0.344,0.0469,0,0,,,1.133148453,1.598394999,1.598394999,1.598394999,1.598394999,,,,,,,,,,,214,,,,,,,,2.7,,,393,332,,,173,,,,-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,142.551,0.846,-0.629
3796,00:00.0,4756,Brye,,,BBL,USA,Wisconsin,,2002,1,43.07,-89.82,,None,,,,Glycine max,Temperate,Agriculture,Managed,Deciduous,Mature,Lithic Hapludalf (silt loam),Dry,1.54,,44,43,13,,,,,778,IRGA,12,1,,798,1,,,,,,,,,,,,,,,,,,,"Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)",Positive,umol CO2/m2/s,-4,28.4,,,10,-0.111,0.0298,0,0,,,1.205627285,1.347161788,1.347161788,1.347161788,1.347161788,,,,,,,,,,,156,,,,,,,,0.9,,,182,35.5,,,82,,,,-0.07,-0.18,43.25,-89.75,776.47,8.46,686.8,9.2,2002,142.551,0.846,-0.629
3788,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,2500,None,,,,Picea crassifolia; Iris ensat; Achnatherum inebrians,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.52,,,,,0.81,435,,,,IRGA,15,0.58,,638,,,4.736,,0.162,,,,,,,,,,1.816666667,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3789,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,2600,None,,,,Picea crassifolia; Potentilla spp.; Achnatherum inebrians,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.58,,,,,0.5,435,,,,IRGA,15,0.58,,582,,,4.468,,0.157,,,,,,,,,,1.646833333,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3790,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,2700,None,,,,Picea crassifolia; Carex spp.; Achnatherum inebrians,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.62,,,,,0.3,435,,,,IRGA,15,0.58,,574,,,4.162,,0.153,,,,,,,,,,1.69,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3791,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,2800,None,,,,Picea crassifolia; Carex spp.; Iris ensat,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.65,,,,,-0.2,435,,,,IRGA,15,0.58,,539,,,3.857,,0.142,,,,,,,,,,1.531666667,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3792,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,2900,None,,,,Picea crassifolia; Carex spp.; Stipa grandi,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.76,,,,,-0.4,435,,,,IRGA,15,0.58,,514,,,3.716,,0.135,,,,,,,,,,1.46,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3793,00:00.0,4768,Chang,,,BBL,China,Gansu,Xishui Forest Farm,2004.5,2,38,99,3.00E+03,None,,,,Picea crassifolia; Carex spp.; Stipa grandi,Boreal,Grassland,Managed,Mixed,Mature,Mountain grey cinnamon soil,Dry,0.76,,,,,-0.4,435,,,,IRGA,15,0.58,,468,,,3.654,,0.119,,,,,,,,,,1.256666667,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,18,20,0.801,10,0.6907,0.1235,0,,,Positive,2.374888044,,,3.438378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.25,99.25,278.51,-5.73,286.4,-5.38,2005,45.947,0.614,0.172
3757,00:00.0,4825,Fang,,,BBL,China,Guangdong,Dinghushan Biosphere Reserve,2005.5,1,23.16666667,112.55,,None,,,,Castanopsis chinensis; Machilus chinensis; Schima superba; Cryptocarya chinensis; Syzygium rehderianum,Tropical,Forest,Natural,Evergreen,Mature,Oxisol,Dry,,22,,,,21,1927,,21.7,1880,Gas chromatography,30,1,,620,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,15,30,180,0.488,5,7.06,0.093,0,,,Positive,,,,,,2.534509178,15,30,,,,,,,,,,,,,,,,,38,,,,,,,,,,-0.167,0.45,23.25,112.75,1715.28,21.99,1930.7,22.58,2006,284.431,0.362,0.757
3734,00:00.0,4853,Gaumont-Guay,,,BBL,Canada,Saskatchewan,,2003,1,53.6,-106.2,,None,,,84,Pinus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Clay loam till,Dry,,,,,,,,,,,IRGA,0.1,1,,827,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-15,18,305,0.87,2,3.9,3.2,10,,,None,3.9,3.2,3.2,,,3.2,-15,18,,,,1062,959,103,,,,,,,,,,2.1,,,,,420,170,,5530,,,0.4,0.2,53.75,-106.25,466.77,-0.03,516.3,0.68,2003,98.814,1.161,0.501
3735,00:00.0,4853,Gaumont-Guay,,,BBL,Canada,Saskatchewan,,2003,1,53.9,-105.1,,None,,,124,Picea mariana,Boreal,Forest,Natural,Evergreen,Mature,Sandy clay,Wet,,,,,,,,,,,IRGA,0.1,1,,566,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,16,215,0.47,2,2.6,2.5,10,,,None,2.6,2.5,2.5,,,2.5,-5,16,,,,860,774,80,,,,,,,,,,3.8,,,,,350,310,,39710,,,0.1,0.1,53.75,-105.25,449.26,0.55,424.8,1.19,2003,79.512,1.131,-0.308
3736,00:00.0,4853,Gaumont-Guay,,,BBL,Canada,Saskatchewan,,2003,1,53.9,-104.6,,None,,,74,Pinus banksiana,Boreal,Forest,Natural,Evergreen,Mature,Fine sand,Dry,,,,,,,,,,,IRGA,0.1,1,,466,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-15,18,300,0.56,2,1.9,3.2,10,,,None,1.9,3.2,3.2,,,3.2,-15,18,,,,651,623,28,,,,,,,,,,2.6,,,,,600,160,,2950,,,0.1,-0.4,53.75,-104.75,450.28,0.46,393.5,1.15,2003,78.283,1.176,-0.725
3581,00:00.0,4915,Kao,,Q01,BBL,Taiwan,Nantou,Tartarchia Anpu,2004,1,23.48333333,120.8,2600,None,,,,Miscanthus transmorrisonensis,Temperate,Grassland,Unmanaged,Deciduous,Mature,Dystrudepts (loamy-silty),Dry,,,,,,,3000,,,,IRGA,30,1,,530,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,17,,0.7,10,0.915,2.82,10,,,,0.915,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Rs estimated from figure; Q10 and R10 are mean of two equations,-0.483,0.2,23.25,120.75,3094.43,16.56,3107.7,17.07,2004,489.151,0.466,0.027
3582,00:00.0,4915,Kao,,Q01,BBL,Taiwan,Nantou,Tartarchia Anpu,2004,1,23.48333333,120.8,2600,None,,,,Tsuga chinensis,Temperate,Forest,Unmanaged,Evergreen,Mature,Dystrudepts (loamy-silty),Dry,,,,,,,3000,,,,IRGA,30,1,,341,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,1,15,,0.87,10,0.775,3.51,10,,,,0.775,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Rs estimated from figure,-0.483,0.2,23.25,120.75,3094.43,16.56,3107.7,17.07,2004,489.151,0.466,0.027
3703,00:00.0,4927,Kim,,,BBL,South Korea,,Experimental Forest of Kangwon National University,2003,1,37.78333333,127.8,530,None,,,38,Alnus hirsuta,Temperate,Forest,Managed,Deciduous,Mature,Brown soil (silt loam),Dry,1.09,,,,,10.9,1295,,13.3,,IRGA,45,1,,1020,68,48.08326112,6.712962963,195,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/hr,0,25,,0.85,10,0.0189,0.1327,0,,,None,1.649251299,3.769717255,3.769717255,3.769717255,3.769717255,3.769717255,0,25,,,,,,,,209,,,,279,,,,,21.77178687,,4306,,,,,7007,30,,0.217,0.2,37.75,127.75,1322.79,10.26,1815.1,10.2,2003,257.443,0.598,1.912
3704,00:00.0,4927,Kim,,,BBL,South Korea,,Experimental Forest of Kangwon National University,2004,1,37.78333333,127.8,530,None,,,38,Alnus hirsuta,Temperate,Forest,Managed,Deciduous,Mature,Brown soil (silt loam),Dry,1.09,,,,,10.9,1295,,13.3,,IRGA,45,1,,1020,136,,8.333333333,225,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/hr,0,25,,0.85,10,0.0189,0.1327,0,,,None,1.649251299,3.769717255,3.769717255,3.769717255,3.769717255,3.769717255,0,25,,,,,,,,224,,,,256,,,,,22.43317066,,4515,,,,,7007,30,,0.217,0.2,37.75,127.75,1322.79,10.26,1375.6,10.82,2004,257.443,0.598,0.205
3691,00:00.0,4934,Koehler,,,BBL,Panama,,Barro Colorado National Monument,2006,1,9.1,-79.83333333,43,None,,,,Mix,Tropical,Forest,Natural,,Mature,Endogleyic Cambisol/Acric Nitisol (clay),Dry,,,,,,27.4,2650,,,,Gas chromatography,45,1,,1712,159,105.3589104,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,mg C/m2/hr,24,27,51,0.15,5,-484.45,26.71,0,,,Mixed,,,,,,3.96,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.167,9.25,-79.75,2790.4,26.23,3115.5,26.78,2006,323.524,0.536,1.005
3692,00:00.0,4934,Koehler,,,BBL,Panama,ChiriquÉ??,Fortuna Forest Reserve,2006,1,8.75,-82.25,1250,None,,,,Mix,Tropical,Forest,Natural,,Mature,Aluandic Andosols (sandy loam),Dry,,,,,,20.1,5532,,,,Gas chromatography,45,1,,993,62,53.74011537,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,mg C/m2/hr,16,21,26,0.27,5,-86.34,10.51,0,,,Mixed,,,,,,2.7,16,21,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.25,0.25,8.75,-82.25,3702.22,19.13,3993,19.11,2006,362.126,0.685,0.803
3660,00:00.0,4938,Kolari,,,BBL,Finland,,SMEAR II,2004,1,61.85,24.28333333,180,None,,40,40,Pinus sylvestris,Boreal,Forest,Unmanaged,Evergreen,Mature,Haplic podzol,Dry,,,,,,,,,4.1,718,IRGA,0.1,1,,619,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,16,,,5,0.95,0.1,0,,,,2.6,2.7,2.7,,,,,,,,,1068,836,225,,,,,,,,,,6.2,,,,,,,,,,Model estimated from Figure 7,0.15,-0.283,61.75,24.25,590.34,3.33,506.2,3.81,2004,84.841,1.062,-0.992
